"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x949650576228405248",2018-01-06 14:35:15,"x4717934365","elmsdar","Is Man City vs Burnley on TV? Live stream, TV channel, line-ups and kick-off time for FA Cup clash Manchester City vs Burnley live stream info click here : https://t.co/emXD7DdWgo
Man City vs Burnley  #FACup #cmonguys #cityvburnley","Twitter Web Client",,,,FALSE,FALSE,3,4,"FACup cmonguys cityvburnley",,"goo.gl/czrMd5","https://t.co/emXD7DdWgo","https://goo.gl/czrMd5",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949650551243001856",2018-01-06 14:35:09,"x4126082956","SecikNur","Manchester city  v  Burnley

Live stream HD :  https://t.co/aodXuOcSlM

s1k1g8 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #MANBUR #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/9MMVT7Ztf7","Twitter Web Client",,,,FALSE,FALSE,0,0,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL MANBUR DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2EdgVrk","https://t.co/aodXuOcSlM","http://bit.ly/2EdgVrk","http://pbs.twimg.com/media/DS3WIYkW4AU4YSg.jpg","https://t.co/9MMVT7Ztf7","https://twitter.com/SecikNur/status/949650551243001856/photo/1","photo","http://pbs.twimg.com/media/DS3WIYkW4AU4YSg.jpg","https://t.co/9MMVT7Ztf7","https://twitter.com/SecikNur/status/949650551243001856/photo/1",,,,"en",,,,,,,,,,,,,
"x949650363094888448",2018-01-06 14:34:24,"x4154394737","MelehatTutku","Manchester city  v  Burnley

Live stream HD :  https://t.co/dOXl6FNsrB

s1k1g6 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/41TRSdqlDJ","Twitter Web Client",,,,FALSE,FALSE,1,1,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2EdgVrk","https://t.co/dOXl6FNsrB","http://bit.ly/2EdgVrk","http://pbs.twimg.com/media/DS3V8OsX0AAzfe_.jpg","https://t.co/41TRSdqlDJ","https://twitter.com/MelehatTutku/status/949650363094888448/photo/1","photo","http://pbs.twimg.com/media/DS3V8OsX0AAzfe_.jpg","https://t.co/41TRSdqlDJ","https://twitter.com/MelehatTutku/status/949650363094888448/photo/1",,,,"en",,,,,,,,,,,,,
"x949650298150285312",2018-01-06 14:34:09,"x4717745232","ilrased","FA Cup Third Round LIVE: Scores and updates for Manchester City vs Burnley, Wolves vs Swansea City, Manchester City vs Burnley live stream info click here : https://t.co/bkW7exfcfU
Man City vs Burnley  #FACup #cmonguys #cityvburnley","Twitter Web Client",,,,FALSE,FALSE,0,0,"FACup cmonguys cityvburnley",,"goo.gl/czrMd5","https://t.co/bkW7exfcfU","https://goo.gl/czrMd5",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949650239950082048",2018-01-06 14:33:55,"x934789391825997824","OlgaVerev","EmiratesFACup

Live stream HD :  https://t.co/bPrhvSGlQK

s1k1g8 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues https://t.co/v1J18XQUSx","Twitter Web Client",,,,FALSE,FALSE,1,2,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2EdgVrk","https://t.co/bPrhvSGlQK","http://bit.ly/2EdgVrk","http://pbs.twimg.com/media/DS3V2sQXcAAJctb.jpg","https://t.co/v1J18XQUSx","https://twitter.com/OlgaVerev/status/949650239950082048/photo/1","photo","http://pbs.twimg.com/media/DS3V2sQXcAAJctb.jpg","https://t.co/v1J18XQUSx","https://twitter.com/OlgaVerev/status/949650239950082048/photo/1",,,,"en",,,,,,,,,,,,,
"x949650160858038272",2018-01-06 14:33:36,"x934660985473904645","NamAngeli","Manchester city  v  Burnley

Live stream HD :  https://t.co/S4KMxW76nC

s1k1g7 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/zgMS21WQgu","Twitter Web Client",,,,FALSE,FALSE,9,9,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2EdgVrk","https://t.co/S4KMxW76nC","http://bit.ly/2EdgVrk","http://pbs.twimg.com/media/DS3VxzDXUAEzDyx.jpg","https://t.co/zgMS21WQgu","https://twitter.com/NamAngeli/status/949650160858038272/photo/1","photo","http://pbs.twimg.com/media/DS3VxzDXUAEzDyx.jpg","https://t.co/zgMS21WQgu","https://twitter.com/NamAngeli/status/949650160858038272/photo/1",,,,"en",,,,,,,,,,,,,
"x949650135167971328",2018-01-06 14:33:30,"x4715275116","ilhadf","Manchester City vs Burnley LIVE latest score: FA Cup third round goal updates, TV and how to follow online, Manchester City vs Burnley live stream info click here : https://t.co/y4ldeNld7e
Man City vs Burnley  #FACup #cmonguys #cityvburnley","Twitter Web Client",,,,FALSE,FALSE,0,0,"FACup cmonguys cityvburnley",,"goo.gl/czrMd5","https://t.co/y4ldeNld7e","https://goo.gl/czrMd5",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949649911724814337",2018-01-06 14:32:37,"x25173068","JDNalton","Man City v Burnley #FACup #cityvburnley https://t.co/K9B4desIuQ","Twitter for iPhone",,,,FALSE,FALSE,4,1,"FACup cityvburnley",,,,,"http://pbs.twimg.com/media/DS3VhzCWkAAqAOs.jpg","https://t.co/K9B4desIuQ","https://twitter.com/JDNalton/status/949649911724814337/photo/1","photo","http://pbs.twimg.com/media/DS3VhzCWkAAqAOs.jpg http://pbs.twimg.com/media/DS3VhzBWsAA0e6k.jpg","https://t.co/K9B4desIuQ https://t.co/K9B4desIuQ","https://twitter.com/JDNalton/status/949649911724814337/photo/1 https://twitter.com/JDNalton/status/949649911724814337/photo/1",,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/09529d9e8b96a001.json","Etihad Stadium","Etihad Stadium","poi","United Kingdom","GB",,,"-2.20149649549487 -2.20149649549487 -2.20149649549487 -2.20149649549487 53.4830024714937 53.4830024714937 53.4830024714937 53.4830024714937"
"x949649571206098944",2018-01-06 14:31:16,"x941689745909927942","TaluNergis","EmiratesFACup

Live stream HD :  https://t.co/GhIqeal6uP

s1k1g8 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues https://t.co/9j8y5ngk1b","Twitter Web Client",,,,FALSE,FALSE,8,10,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2AA3xLQ","https://t.co/GhIqeal6uP","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3VPphWkAYhlNE.jpg","https://t.co/9j8y5ngk1b","https://twitter.com/TaluNergis/status/949649571206098944/photo/1","photo","http://pbs.twimg.com/media/DS3VPphWkAYhlNE.jpg","https://t.co/9j8y5ngk1b","https://twitter.com/TaluNergis/status/949649571206098944/photo/1",,,,"en",,,,,,,,,,,,,
"x949649468311457792",2018-01-06 14:30:51,"x933355464984809472","CerenTura3","Manchester city  v  Burnley

Live stream HD :  https://t.co/yqHwfGMjTn

s1k1g7 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/Zwrt7RAtFr","Twitter Web Client",,,,FALSE,FALSE,9,9,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2AA3xLQ","https://t.co/yqHwfGMjTn","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3VJp2WAAAuu61.jpg","https://t.co/Zwrt7RAtFr","https://twitter.com/CerenTura3/status/949649468311457792/photo/1","photo","http://pbs.twimg.com/media/DS3VJp2WAAAuu61.jpg","https://t.co/Zwrt7RAtFr","https://twitter.com/CerenTura3/status/949649468311457792/photo/1",,,,"en",,,,,,,,,,,,,
"x949649380700811265",2018-01-06 14:30:30,"x927048572465532929","FerideKurter","EmiratesFACup

Live stream HD :  https://t.co/of0kcmI9zr

s1k1g6 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues https://t.co/gv54l8Pucm","Twitter Web Client",,,,FALSE,FALSE,8,10,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2AA3xLQ","https://t.co/of0kcmI9zr","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3U2bTXcAAPcdv.jpg","https://t.co/gv54l8Pucm","https://twitter.com/FerideKurter/status/949649380700811265/photo/1","photo","http://pbs.twimg.com/media/DS3U2bTXcAAPcdv.jpg","https://t.co/gv54l8Pucm","https://twitter.com/FerideKurter/status/949649380700811265/photo/1",,,,"en",,,,,,,,,,,,,
"x949649046062419969",2018-01-06 14:29:10,"x928620458618081280","GizemSnmza","Manchester city  v  Burnley

Live stream HD :  https://t.co/sxTteyoIoX

s1k1g8 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #MANBUR #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/S97EIxkGcm","Twitter Web Client",,,,FALSE,FALSE,8,8,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack MANBUR SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2AA3xLQ","https://t.co/sxTteyoIoX","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3Uw8IWkAUq_bH.jpg","https://t.co/S97EIxkGcm","https://twitter.com/GizemSnmza/status/949649046062419969/photo/1","photo","http://pbs.twimg.com/media/DS3Uw8IWkAUq_bH.jpg","https://t.co/S97EIxkGcm","https://twitter.com/GizemSnmza/status/949649046062419969/photo/1",,,,"en",,,,,,,,,,,,,
"x949648934342942721",2018-01-06 14:28:44,"x927052324262105088","HelinSoz","Emirates FACup

Live stream HD :  https://t.co/kwp6swBv6o

s1k1g7 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues https://t.co/3aT9D9qjCP","Twitter Web Client",,,,FALSE,FALSE,9,12,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2AA3xLQ","https://t.co/kwp6swBv6o","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3UqtRW0AIlJbJ.jpg","https://t.co/3aT9D9qjCP","https://twitter.com/HelinSoz/status/949648934342942721/photo/1","photo","http://pbs.twimg.com/media/DS3UqtRW0AIlJbJ.jpg","https://t.co/3aT9D9qjCP","https://twitter.com/HelinSoz/status/949648934342942721/photo/1",,,,"en",,,,,,,,,,,,,
"x949648841820835840",2018-01-06 14:28:22,"x933103962189950977","AtesliNejla","Manchester city  v  Burnley

Live stream HD :  https://t.co/ttCkeDTL6c

s1k1g6 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #MANBUR #football #premierleague #wearecity #together #Matchday #PL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/MSTPnWqHSr","Twitter Web Client",,,,FALSE,FALSE,8,8,"EmiratesFACup cityvburnley MCFC mancity FACup MANBUR football premierleague wearecity together Matchday PL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2AA3xLQ","https://t.co/ttCkeDTL6c","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3UlR7X4AA3sT6.jpg","https://t.co/MSTPnWqHSr","https://twitter.com/AtesliNejla/status/949648841820835840/photo/1","photo","http://pbs.twimg.com/media/DS3UlR7X4AA3sT6.jpg","https://t.co/MSTPnWqHSr","https://twitter.com/AtesliNejla/status/949648841820835840/photo/1",,,,"en",,,,,,,,,,,,,
"x949648633720397826",2018-01-06 14:27:32,"x932289481021018114","SedefUzan","Manchester city  v  Burnley

Live stream HD :  https://t.co/NIISqIdXAc

s1k1g8 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #MANBUR #SoccerAM #PL #AFC #EPL #BPL #EFL","Twitter Web Client",,,,FALSE,FALSE,8,8,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack MANBUR SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2AA3xLQ","https://t.co/NIISqIdXAc","http://bit.ly/2AA3xLQ",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949648602263097345",2018-01-06 14:27:25,"x126327249","jamesdholt","Ready for Martha’s first @ManCity match #cityvburnley #FACup https://t.co/UL68lnfSoF","Twitter for iPhone",,,,FALSE,FALSE,1,0,"cityvburnley FACup",,,,,"http://pbs.twimg.com/media/DS3UWUWX0AECn2I.jpg","https://t.co/UL68lnfSoF","https://twitter.com/jamesdholt/status/949648602263097345/photo/1","photo","http://pbs.twimg.com/media/DS3UWUWX0AECn2I.jpg","https://t.co/UL68lnfSoF","https://twitter.com/jamesdholt/status/949648602263097345/photo/1",,"x14573900","ManCity","en",,,,,,,,,,,,,
"x949648560961843201",2018-01-06 14:27:15,"x932239735397011457","CosSuzan","Manchester city  v  Burnley

Live stream HD :  https://t.co/cBLvDG6ogc

s1k1g7 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL","Twitter Web Client",,,,FALSE,FALSE,9,9,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2AA3xLQ","https://t.co/cBLvDG6ogc","http://bit.ly/2AA3xLQ",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949648478539599873",2018-01-06 14:26:55,"x919203040976097286","Adacengiz5","EmiratesFACup

Live stream HD :  https://t.co/eU9wTFYsqe

s1k1g6 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues https://t.co/0XUEnddj4t","Twitter Web Client",,,,FALSE,FALSE,9,10,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2AA3xLQ","https://t.co/eU9wTFYsqe","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3T76lX4AAUxaf.jpg","https://t.co/0XUEnddj4t","https://twitter.com/Adacengiz5/status/949648478539599873/photo/1","photo","http://pbs.twimg.com/media/DS3T76lX4AAUxaf.jpg","https://t.co/0XUEnddj4t","https://twitter.com/Adacengiz5/status/949648478539599873/photo/1",,,,"en",,,,,,,,,,,,,
"x949648395567882240",2018-01-06 14:26:35,"x1577589638","ManCityFra","Vos pronos pour ce match de #FACup? #cityvburnley

1️⃣ Premier buteur?
2️⃣ Homme du match?
3️⃣ Score final?https://t.co/Kxjt5kubYq","TweetDeck",,,,FALSE,FALSE,16,3,"FACup cityvburnley",,,,,"http://pbs.twimg.com/media/DS3SJ7IX0AAokD8.jpg","https://t.co/Kxjt5kubYq","https://twitter.com/ManCity/status/949646538673983490/photo/1","photo","http://pbs.twimg.com/media/DS3SJ7IX0AAokD8.jpg http://pbs.twimg.com/media/DS3SKk8W4AAyslT.jpg http://pbs.twimg.com/media/DS3SLQ5X4AELMAT.jpg http://pbs.twimg.com/media/DS3SL2XX0AETvCa.jpg","https://t.co/Kxjt5kubYq https://t.co/Kxjt5kubYq https://t.co/Kxjt5kubYq https://t.co/Kxjt5kubYq","https://twitter.com/ManCity/status/949646538673983490/photo/1 https://twitter.com/ManCity/status/949646538673983490/photo/1 https://twitter.com/ManCity/status/949646538673983490/photo/1 https://twitter.com/ManCity/status/949646538673983490/photo/1",,,,"en",,,,,,,,,,,,,
"x949648043053387776",2018-01-06 14:25:11,"x919194222594576385","Slasuskun1","Manchester city  v  Burnley

Live stream HD :  https://t.co/8sMFZOXIpB

s1k1g8 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #MANBUR #football #premierleague #wearecity #together #Matchday #PL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/4rMMseVdjg","Twitter Web Client",,,,FALSE,FALSE,8,8,"EmiratesFACup cityvburnley MCFC mancity FACup MANBUR football premierleague wearecity together Matchday PL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2AA3xLQ","https://t.co/8sMFZOXIpB","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3T2ykWAAAQY1O.jpg","https://t.co/4rMMseVdjg","https://twitter.com/Slasuskun1/status/949648043053387776/photo/1","photo","http://pbs.twimg.com/media/DS3T2ykWAAAQY1O.jpg","https://t.co/4rMMseVdjg","https://twitter.com/Slasuskun1/status/949648043053387776/photo/1",,,,"en",,,,,,,,,,,,,
"x949647944050991104",2018-01-06 14:24:48,"x927045817340448768","SaadetGn5","Manchester city  v  Burnley

Live stream HD :  https://t.co/uxi0ExEosF

s1k1g7 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #MANBUR #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/crDqsNjfV8","Twitter Web Client",,,,FALSE,FALSE,9,9,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack MANBUR SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2AA3xLQ","https://t.co/uxi0ExEosF","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3TwuJX0AALjL4.jpg","https://t.co/crDqsNjfV8","https://twitter.com/SaadetGn5/status/949647944050991104/photo/1","photo","http://pbs.twimg.com/media/DS3TwuJX0AALjL4.jpg","https://t.co/crDqsNjfV8","https://twitter.com/SaadetGn5/status/949647944050991104/photo/1",,,,"en",,,,,,,,,,,,,
"x949647470912593921",2018-01-06 14:22:55,"x919430927582932992","YolcuNursel","Manchester city  v  Burnley

Live stream HD :  https://t.co/mnoaOy7yX8

s1k1g8 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #MANBUR #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/pNv845aQeE","Twitter Web Client",,,,FALSE,FALSE,8,8,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL MANBUR DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2AA3xLQ","https://t.co/mnoaOy7yX8","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3TVPOW4AE5Afy.jpg","https://t.co/pNv845aQeE","https://twitter.com/YolcuNursel/status/949647470912593921/photo/1","photo","http://pbs.twimg.com/media/DS3TVPOW4AE5Afy.jpg","https://t.co/pNv845aQeE","https://twitter.com/YolcuNursel/status/949647470912593921/photo/1",,,,"en",,,,,,,,,,,,,
"x949647180293427200",2018-01-06 14:21:46,"x919890152935346176","SezenAkgl3","EmiratesFACup

Live stream HD :  https://t.co/xO5fZcS7mO

s1k1g8 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues https://t.co/fWbs8SDjQA","Twitter Web Client",,,,FALSE,FALSE,9,10,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2AA3xLQ","https://t.co/xO5fZcS7mO","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3TEhnX4AA4Qs0.jpg","https://t.co/fWbs8SDjQA","https://twitter.com/SezenAkgl3/status/949647180293427200/photo/1","photo","http://pbs.twimg.com/media/DS3TEhnX4AA4Qs0.jpg","https://t.co/fWbs8SDjQA","https://twitter.com/SezenAkgl3/status/949647180293427200/photo/1",,,,"en",,,,,,,,,,,,,
"x949647092028293121",2018-01-06 14:21:24,"x919923138623926272","GuneyAytul","Manchester city  v  Burnley

Live stream HD :  https://t.co/9Gv9etW9H9

s1k1g7 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/7W5KSwI0os","Twitter Web Client",,,,FALSE,FALSE,10,9,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2AA3xLQ","https://t.co/9Gv9etW9H9","http://bit.ly/2AA3xLQ","http://pbs.twimg.com/media/DS3S_Z5XkAEnpKo.jpg","https://t.co/7W5KSwI0os","https://twitter.com/GuneyAytul/status/949647092028293121/photo/1","photo","http://pbs.twimg.com/media/DS3S_Z5XkAEnpKo.jpg","https://t.co/7W5KSwI0os","https://twitter.com/GuneyAytul/status/949647092028293121/photo/1",,,,"en",,,,,,,,,,,,,
"x949647083849400320",2018-01-06 14:21:23,"x109775325","Mr_Yance","@ManCity 1️⃣ First goalscorer: @aguerosergiokun
2️⃣ MOTM: @21LVA
3️⃣ Final score: City win 3-0
#cityvburnley #FACup #CMONCITY #SharkTeam #CityView","TweetDeck","x949646538673983490","x14573900","ManCity",FALSE,FALSE,0,0,"cityvburnley FACup CMONCITY SharkTeam CityView",,,,,,,,,,,,,"x14573900 139092348 543533194","ManCity aguerosergiokun 21LVA","en",,,,,,,,,,,,,
"x949646538673983490",2018-01-06 14:19:13,"x14573900","ManCity","What are your #FACup predictions as we kick off our campaign for this season??? #cityvburnley

1️⃣ First goalscorer
2️⃣ MOTM
3️⃣ Final score https://t.co/3JKcHiwqsq","TweetDeck",,,,FALSE,FALSE,494,98,"FACup cityvburnley",,,,,"http://pbs.twimg.com/media/DS3SJ7IX0AAokD8.jpg","https://t.co/3JKcHiwqsq","https://twitter.com/ManCity/status/949646538673983490/photo/1","photo","http://pbs.twimg.com/media/DS3SJ7IX0AAokD8.jpg http://pbs.twimg.com/media/DS3SKk8W4AAyslT.jpg http://pbs.twimg.com/media/DS3SLQ5X4AELMAT.jpg http://pbs.twimg.com/media/DS3SL2XX0AETvCa.jpg","https://t.co/3JKcHiwqsq https://t.co/3JKcHiwqsq https://t.co/3JKcHiwqsq https://t.co/3JKcHiwqsq","https://twitter.com/ManCity/status/949646538673983490/photo/1 https://twitter.com/ManCity/status/949646538673983490/photo/1 https://twitter.com/ManCity/status/949646538673983490/photo/1 https://twitter.com/ManCity/status/949646538673983490/photo/1",,,,"en",,,,,,,,,,,,,
"x949646500929376257",2018-01-06 14:19:04,"x788277212793438208","demettzer16","EmiratesFACup

Live stream HD :  https://t.co/g8cnptXdas

s1k1g8 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues","Twitter Web Client",,,,FALSE,FALSE,9,12,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2AyKqSl","https://t.co/g8cnptXdas","http://bit.ly/2AyKqSl",,,,,,,,,,,"en",,,,,,,,,,,,,
